"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0044706","GO:0044706","multi-multicellular organism process","2/163","336/21676",0.721693566626705,0.771510368772938,0.697991946918659,"ATCDC48/ATPTB1",2
"GO:0009860","GO:0009860","pollen tube growth","1/163","169/21676",0.722141449315699,0.771510368772938,0.697991946918659,"ATCDC48",1
"GO:0010393","GO:0010393","galacturonan metabolic process","1/163","169/21676",0.722141449315699,0.771510368772938,0.697991946918659,"ATPME44",1
"GO:0070085","GO:0070085","glycosylation","1/163","170/21676",0.724247319207434,0.771691328085996,0.698155662337591,"GALT29A",1
"GO:1903046","GO:1903046","meiotic cell cycle process","1/163","170/21676",0.724247319207434,0.771691328085996,0.698155662337591,"TET1",1
"GO:0090407","GO:0090407","organophosphate biosynthetic process","2/163","339/21676",0.726243345880314,0.772784975522844,0.699145094410815,"ATNOA1/ADSS",2
"GO:0048831","GO:0048831","regulation of shoot system development","1/163","172/21676",0.728411588578167,0.774058714795732,0.700297457089185,"PGI",1
"GO:0042545","GO:0042545","cell wall modification","1/163","174/21676",0.732513351392673,0.77634726204782,0.702367925117555,"ATPME44",1
"GO:0044550","GO:0044550","secondary metabolite biosynthetic process","1/163","174/21676",0.732513351392673,0.77634726204782,0.702367925117555,"ATLAC15",1
"GO:0045229","GO:0045229","external encapsulating structure organization","2/163","344/21676",0.733687395403312,0.776558903235643,0.702559398687731,"CYP703/ATPME44",2
"GO:0009100","GO:0009100","glycoprotein metabolic process","1/163","176/21676",0.736553540182366,0.777527379503769,0.703435587347398,"GALT29A",1
"GO:0070925","GO:0070925","organelle assembly","1/163","176/21676",0.736553540182366,0.777527379503769,0.703435587347398,"UBP1C",1
"GO:0009723","GO:0009723","response to ethylene","1/163","178/21676",0.740533073651415,0.780112272296291,0.705774161689175,"NA",1
"GO:0042254","GO:0042254","ribosome biogenesis","2/163","349/21676",0.7409598370493,0.780112272296291,0.705774161689175,"AtMTR4/HEN2",2
"GO:0009620","GO:0009620","response to fungus","2/163","353/21676",0.746655849510529,0.785072179498538,0.710261431627152,"AtPDFL2.1/ATCNGC11",2
"GO:0048193","GO:0048193","Golgi vesicle transport","1/163","182/21676",0.748313781527597,0.785778766637016,0.710900686979272,"ATSYP81",1
"GO:1901657","GO:1901657","glycosyl compound metabolic process","1/163","184/21676",0.752116726025815,0.787830660470571,0.712757052661086,"ESM1",1
"GO:0016051","GO:0016051","carbohydrate biosynthetic process","2/163","357/21676",0.752244833899755,0.787830660470571,0.712757052661086,"GAPB/PGI",2
"GO:0051321","GO:0051321","meiotic cell cycle","1/163","186/21676",0.755862555778333,0.790580652172351,0.715244993380519,"TET1",1
"GO:0048580","GO:0048580","regulation of post-embryonic development","2/163","362/21676",0.759082510281263,0.792907943242682,0.71735051326849,"PGI/EID1",2
"GO:0046777","GO:0046777","protein autophosphorylation","1/163","189/21676",0.761376071781886,0.79363685325062,0.718009964309152,"NA",1
"GO:0055086","GO:0055086","nucleobase-containing small molecule metabolic process","2/163","364/21676",0.761771885491498,0.79363685325062,0.718009964309152,"PGI/ADSS",2
"GO:0046486","GO:0046486","glycerolipid metabolic process","1/163","190/21676",0.763186268659047,0.794072397025144,0.718404004440631,"BST1",1
"GO:0006457","GO:0006457","protein folding","1/163","195/21676",0.772034559527068,0.801186906175876,0.724840560959487,"NA",1
"GO:0032879","GO:0032879","regulation of localization","1/163","195/21676",0.772034559527068,0.801186906175876,0.724840560959487,"AtCLO1",1
"GO:0008299","GO:0008299","isoprenoid biosynthetic process","1/163","197/21676",0.77548116298726,0.803717148115535,0.72712969221309,"ATNOA1",1
"GO:0034470","GO:0034470","ncRNA processing","2/163","388/21676",0.79207479800715,0.819848849365842,0.741724178584959,"AtMTR4/HEN2",2
"GO:0016570","GO:0016570","histone modification","1/163","210/21676",0.796655600501984,0.823520769909314,0.745046196114218,"HUB1",1
"GO:0009409","GO:0009409","response to cold","2/163","398/21676",0.803671147102499,0.829230883854003,0.750212184428438,"GAPB/AOX1A",2
"GO:0043414","GO:0043414","macromolecule methylation","1/163","215/21676",0.804260317715363,0.829230883854003,0.750212184428438,"AtSAC3B",1
"GO:0006073","GO:0006073","cellular glucan metabolic process","1/163","221/21676",0.813013710191159,0.837173032328623,0.757397513233978,"PGI",1
"GO:0080134","GO:0080134","regulation of response to stress","2/163","408/21676",0.814693224207427,0.837819999604282,0.757982829992648,"ATCDC48/ATWRKY53",2
"GO:0044042","GO:0044042","glucan metabolic process","1/163","227/21676",0.821377949172447,0.843605960683557,0.763217437850144,"PGI",1
"GO:0006720","GO:0006720","isoprenoid metabolic process","1/163","231/21676",0.826746436761827,0.848026911324551,0.767217109235049,"ATNOA1",1
"GO:0006790","GO:0006790","sulfur compound metabolic process","2/163","422/21676",0.829200458537399,0.849450855339726,0.768505363412418,"ATSAL2/ESM1",2
"GO:0048868","GO:0048868","pollen tube development","1/163","234/21676",0.830667283783648,0.849861136297263,0.768876548059995,"ATCDC48",1
"GO:0048588","GO:0048588","developmental cell growth","1/163","235/21676",0.831954534634467,0.850086877055988,0.769080777631053,"ATCDC48",1
"GO:0022613","GO:0022613","ribonucleoprotein complex biogenesis","2/163","427/21676",0.834130327440824,0.851218784853184,0.770104824175436,"AtMTR4/HEN2",2
"GO:0006820","GO:0006820","anion transport","1/163","241/21676",0.839476331508028,0.855578818685292,0.774049383608829,"ATCLC-E",1
"GO:0001101","GO:0001101","response to acid chemical","2/163","448/21676",0.85346884640726,0.867683544218618,0.785000631037118,"PP2CG1/ATGLR1.1",2
"GO:0048285","GO:0048285","organelle fission","1/163","253/21676",0.853530613133497,0.867683544218618,0.785000631037118,"PDV2",1
"GO:1901137","GO:1901137","carbohydrate derivative biosynthetic process","2/163","450/21676",0.855199939872204,0.868273059972161,0.785533970918484,"ADSS/GALT29A",2
"GO:0009408","GO:0009408","response to heat","1/163","257/21676",0.857938034039324,0.869944800419009,0.787046408620513,"RPT2a",1
"GO:0050832","GO:0050832","defense response to fungus","1/163","260/21676",0.861156866777775,0.872099139544964,0.788995457423629,"AtPDFL2.1",1
"GO:0032259","GO:0032259","methylation","1/163","271/21676",0.872351247982742,0.882314650561226,0.798237516521745,"AtSAC3B",1
"GO:0071555","GO:0071555","cell wall organization","1/163","289/21676",0.888766438815196,0.897778012339305,0.812227350528196,"ATPME44",1
"GO:0006281","GO:0006281","DNA repair","1/163","343/21676",0.926448735223568,0.9346577746496,0.845592782982204,"NA",1
"GO:0006974","GO:0006974","cellular response to DNA damage stimulus","1/163","378/21676",0.943777630796835,0.950936500309832,0.860320283579522,"NA",1
"GO:2000241","GO:2000241","regulation of reproductive process","1/163","388/21676",0.947936140603284,0.953920585935375,0.863020011048976,"PGI",1
"GO:0009414","GO:0009414","response to water deprivation","1/163","406/21676",0.954665829841367,0.959481294304628,0.868050830877197,"PP2CG1",1
"GO:0009415","GO:0009415","response to water","1/163","416/21676",0.958023253458556,0.961642988673135,0.870006534030374,"PP2CG1",1
"GO:0018193","GO:0018193","peptidyl-amino acid modification","1/163","422/21676",0.959917844983987,0.962332732644324,0.870630551226788,"NA",1
"GO:0031324","GO:0031324","negative regulation of cellular metabolic process","1/163","435/21676",0.963736210795228,0.964946934678136,0.872995641886711,"SPL2",1
"GO:0006357","GO:0006357","regulation of transcription by RNA polymerase II","1/163","487/21676",0.97571745918917,0.97571745918917,0.882739826381274,"NA",1
